Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 4 [32000/49000 (65%)]	Train Loss: 1.896966	Val Loss: 1.933229	Val Acc: 52.34375
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 2.016848	Val Loss: 1.942753	Val Acc: 51.71875
Train Epoch: 4 [34560/49000 (70%)]	Train Loss: 1.970249	Val Loss: 1.894870	Val Acc: 57.34375
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 2.003354	Val Loss: 1.891000	Val Acc: 57.65625
Train Epoch: 4 [37120/49000 (76%)]	Train Loss: 1.904609	Val Loss: 1.927804	Val Acc: 53.59375
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 1.920386	Val Loss: 1.915236	Val Acc: 54.375
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 2.013669	Val Loss: 1.947151	Val Acc: 51.40625
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 1.894207	Val Loss: 1.926714	Val Acc: 53.28125
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 1.903640	Val Loss: 1.895257	Val Acc: 56.40625
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 1.924579	Val Loss: 1.930290	Val Acc: 53.28125
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 1.911874	Val Loss: 1.910418	Val Acc: 55.15625
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 1.908464	Val Loss: 1.889814	Val Acc: 58.28125
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 1.983066	Val Loss: 1.921449	Val Acc: 54.0625
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 1.902621	Val Loss: 1.904621	Val Acc: 56.25
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 1.916195	Val Loss: 1.933173	Val Acc: 52.8125
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 1.896009	Val Loss: 1.898931	Val Acc: 56.5625
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 1.870514	Val Loss: 1.911685	Val Acc: 55.625
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 1.932539	Val Loss: 1.903037	Val Acc: 55.0
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 1.860677	Val Loss: 1.896826	Val Acc: 57.1875
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 1.900044	Val Loss: 1.894049	Val Acc: 54.84375
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 1.853167	Val Loss: 1.910719	Val Acc: 54.375
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 1.904575	Val Loss: 1.912983	Val Acc: 55.0
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 1.847158	Val Loss: 1.905014	Val Acc: 55.78125
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 1.969330	Val Loss: 1.923720	Val Acc: 53.125
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 1.948383	Val Loss: 1.890625	Val Acc: 57.96875
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 1.853168	Val Loss: 1.910144	Val Acc: 55.625
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 1.906112	Val Loss: 1.883321	Val Acc: 58.90625
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 1.940189	Val Loss: 1.906449	Val Acc: 55.15625
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 1.875599	Val Loss: 1.884761	Val Acc: 58.75
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 1.912461	Val Loss: 1.917446	Val Acc: 54.53125
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 1.845794	Val Loss: 1.896286	Val Acc: 56.875
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 1.976094	Val Loss: 1.887598	Val Acc: 57.65625
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 1.979565	Val Loss: 1.875181	Val Acc: 59.375
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 1.869034	Val Loss: 1.917911	Val Acc: 55.15625
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 1.936134	Val Loss: 1.902991	Val Acc: 56.71875
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 1.936686	Val Loss: 1.889151	Val Acc: 58.75
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 1.869663	Val Loss: 1.870720	Val Acc: 59.0625
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 1.873717	Val Loss: 1.891553	Val Acc: 57.5
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 1.922595	Val Loss: 1.887951	Val Acc: 58.4375
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 1.854935	Val Loss: 1.919438	Val Acc: 53.90625
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 1.977000	Val Loss: 1.892839	Val Acc: 57.8125
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 1.922518	Val Loss: 1.893719	Val Acc: 56.25
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 1.917622	Val Loss: 1.916169	Val Acc: 54.375
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 1.928516	Val Loss: 1.937004	Val Acc: 52.03125
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 1.902115	Val Loss: 1.870015	Val Acc: 60.0
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 1.925010	Val Loss: 1.844291	Val Acc: 61.875
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 1.839937	Val Loss: 1.866867	Val Acc: 60.3125
